"id","name","terms"
"d010628","phenetidine","phenetidine;ethoxyaniline;aminophenetole"
"d013976","tiapamil hydrochloride","tiapamil hydrochloride;hydrochloride tiapamil;n-34-dimethoxyphenethyl-2-34-dimethoxyphenyl-n-methyl-m-dithian-2-propylamin-1133-tetroxide hydrochloride;tiapamil;ro 11-1781;ro 11 1781;ro 111781;dimeditiapramine;dimeditiapramine hydrochloride;hydrochloride dimeditiapramine"
"d014260","triclosan","triclosan;244-trichloro-2-hydroxydiphenyl ether;2-hydroxy-244-trichlorodiphenyl ether;clearasil daily face wash;cliniclean;irgasan dp 300;irgasan dp300;dp300 irgasan;irgasan-dp300;trisan;oxy skin wash;phisohex;sapoderm;tersaseptic;aquasept;ster-zac bath concentrate;ster zac bath concentrate;sterzac bath concentrate;manusept;microshield t"
"d010647","phenyl ethers","phenyl ethers;ethers phenyl;diphenyl oxides;oxides diphenyl;diphenyl ethers;ethers diphenyl"
"d006592","hexobendine","hexobendine;ustimon;andiamine;ditrimine"
"d008787","metoclopramide","metoclopramide;4-amino-5-chloro-n-2-diethylaminoethyl-2-methoxybenzamide;metaclopramide;maxolon;rimetin;metoclopramide hydrochloride;hydrochloride metoclopramide;metoclopramide monohydrochloride;monohydrochloride metoclopramide;metoclopramide monohydrochloride monohydrate;primperan;reglan;cerucal;metoclopramide dihydrochloride;dihydrochloride metoclopramide"
"d014287","trimebutine","trimebutine;tm-906;tm 906;tm906;trimebutine maleate salt;maleate salt trimebutine;salt trimebutine maleate;transacalm;polibutin;trimebutine maleate;maleate trimebutine;modulon;debridat"
"d014641","vanillic acid","vanillic acid;acid vanillic;p-hydroxy-m-methoxy-benzoic acid;acid p-hydroxy-m-methoxy-benzoic;p hydroxy m methoxy benzoic acid;4-hydroxy-3-methoxybenzoic acid;4 hydroxy 3 methoxybenzoic acid;acid 4-hydroxy-3-methoxybenzoic"
"d008801","mexiletine","mexiletine;novo-mexiletine;novo mexiletine;mexiletine hydrochloride;mexitil;mexitil pl;mexityl;ko-1173;ko 1173;ko1173;koe-1173;koe 1173;koe1173;mexiletene"
"d002741","chlorotrianisene",""
"d064695","enclomiphene","enclomiphene;en-clomiphene;trans-clomiphene;trans clomiphene;e-2-p-2-chloro-12-diphenylvinylphenoxytriethylamine;enclomifene;enclomiphen;androxal;enclomiphene citrate;citrate enclomiphene;e-2-p-2-chloro-12-diphenylvinylphenoxytriethylamine citrate;trans-clomiphene citrate;citrate trans-clomiphene;trans clomiphene citrate"
"d064696","zuclomiphene","zuclomiphene;z-2-p-2-chloro-12-diphenylvinylphenoxytriethylamine;zuclomifene;zuclomifene citrate;citrate zuclomifene;z-2-p-2-chloro-12-diphenylvinylphenoxytriethylamine citrate"
"d002996","clomiphene","clomiphene;clomifene;chloramiphene;clomifen;clomiphene citrate;citrate clomiphene;clomiphene hydrochloride;hydrochloride clomiphene;serophene;gravosan;klostilbegit;clostilbegit;clomid;clomide;dyneric"
"d017878","44-diisothiocyanostilbene-22-disulfonic acid","44-diisothiocyanostilbene-22-disulfonic acid;dids;44-diisothiocyano-22-stilbene disulfonic acid"
"d004028","dienestrol","dienestrol;dienoestrol;44-diethylideneethylenediphenol;dienestrol zz-isomer;oestrasid;dienestrol ee-isomer;synestrol;dienestrol ze-isomer;ortho dienestrol"
"d006589","hexestrol","hexestrol;dihydrodiethylstilbestrol;hexestrol s-rr-isomer;hexestrol r-rr-isomer;hexestrol rr---isomer;hexestrol rs-isomer"
"d000081014","dihydrostilbenoids","dihydrostilbenoids;dihydrostilbene derivatives;derivatives dihydrostilbene;dihydrostilbenes"
"d013266","stilbamidines",""
"d004054","diethylstilbestrol","diethylstilbestrol;stilbene estrogen;estrogen stilbene;apstil;stilbestrol;diethylstilbestrol disodium salt;distilbne;tampovagan;agostilben;diethylstilbestrol z-isomer"
"d000077185","resveratrol","resveratrol;354-trihydroxystilbene;345-trihydroxystilbene;345-stilbenetriol;trans-resveratrol-3-o-sulfate;trans resveratrol 3 o sulfate;srt 501;srt501;srt-501;cis-resveratrol;cis resveratrol;resveratrol z-;trans-resveratrol;trans resveratrol;resveratrol-3-sulfate;resveratrol 3 sulfate"
"d000081225","stilbestrols","stilbestrols;hydroxyl-stilbenes;hydroxyl stilbenes;hydroxystilbene derivatives;derivatives hydroxystilbene"
"d020849","raloxifene hydrochloride","raloxifene hydrochloride;keoxifene hydrochloride;raloxifene hcl;ly-139481;ly139481;ly 139481;raloxifene;keoxifene;evista;ly-156758;ly156758;ly 156758"
"d017312","toremifene","toremifene;toremifene e-isomer;toremifene citrate;citrate toremifene;toremifene citrate 11;fareston;fc-1157a;fc 1157a;fc1157a"
"d013629","tamoxifen","tamoxifen;ici-47699;ici 47699;ici47699;nolvadex;novaldex;tamoxifen citrate;citrate tamoxifen;tomaxithen;zitazonium;ici-46474;ici 46474;ici46474;ici-46474;ici 46474;ici46474;soltamox"
"d012856","4-acetamido-4-isothiocyanatostilbene-22-disulfonic acid","4-acetamido-4-isothiocyanatostilbene-22-disulfonic acid;4 acetamido 4 isothiocyanatostilbene 22 disulfonic acid;sits;4-acetamido-4-isothiocyanatostilbene-22-disulfonic acid disodium salt;sits disodium salt;disodium salt sits"
"d013267","stilbenes","stilbenes;stilbenoids;stilbene derivatives;derivatives stilbene"
"d011137","polystyrenes","polystyrenes;polystyrene;polystyrol;polystyrols"
"d020058","styrene","styrene;vinylbenzene;styrene monomer;monomer styrene;styrol"
"d013343","styrenes",""
"d020032","tyrphostins",""
"d001597","benzylidene compounds","benzylidene compounds;compounds benzylidene;phenylmethylene derivatives;derivatives phenylmethylene;benzylidene derivatives;derivatives benzylidene"
"d000075182","agent orange","agent orange;orange agent;24-dichlorophenoxyacetic acid butyl ester mixt with butyl 245-trichlorophenoxyacetate;24-d - 245-t mixture"
"d000072317","polychlorinated dibenzodioxins","polychlorinated dibenzodioxins;dibenzodioxins polychlorinated;polychlorinated dibenzo-p-dioxins;dibenzo-p-dioxins polychlorinated;polychlorinated dibenzo p dioxins;chlorinated dibenzo-p-dioxins;chlorinated dibenzo p dioxins;dibenzo-p-dioxins chlorinated;polychlorinated dibenzodioxin;dibenzodioxin polychlorinated;polychlorodibenzo-4-dioxin;polychlorodibenzo 4 dioxin;pcdd;polychlorodibenzo-p-dioxin;polychlorodibenzo p dioxin;tetrachlorodibenzodioxin;tetrachlorodibenzo-p-dioxin;tetrachlorodibenzo p dioxin;2378-tetrachlorodibenzo-p-dioxin;tcdd;dibenzobe14dioxin 2378-tetrachloro-"
"d004147","dioxins",""
"d000077261","carvedilol","carvedilol;carvedilol hydrochloride;dilatrend;querto;eucardic;carvedilol s-isomer;kredex;bm 14190;bm-14190;bm14190;carvedilol r-isomer;carvedilol -isomer;carvedilol;carvedilol --isomer;carvedilol --isomer;carvedilol -;carvedilol 14c-labeled;14c-labeled carvedilol;carvedilol 14c labeled;coropres;coreg"
"d004611","ellipticines",""
"d017294","ondansetron","ondansetron;ondansetron --isomer;4h-carbazol-4-one 1239-tetrahydro-9-methyl-3-2-methyl-1h-imidazol-1-ylmethyl-;ondansetron hydrochloride;hydrochloride ondansetron;ondansetron monohydrochloride;monohydrochloride ondansetron;ondansetron monohydrochloride dihydrate;dihydrate ondansetron monohydrochloride;monohydrochloride dihydrate ondansetron;gr38032f;gr-38032f;gr 38032f;ondansetron s-isomer;sn-307;sn 307;sn307;zofran;ondansetron r-isomer"
"d019311","staurosporine","staurosporine;812-epoxy-1h8h-27b12a-triazadibenzoagcyclononacdetrinden-1-one 239101112-hexahydro-9-methoxy-8-methyl-10-methylamino- 8alpha9beta10beta12alpha--"
"d002227","carbazoles",""
"d006246","harmaline","harmaline;dihydroharmine;harmidine;3h-pyrido34-bindole 49-dihydro-7-methoxy-1-methyl-"
"d006247","harmine","harmine;yageine;leucoharmine;telepathine;9h-pyrido34-bindole 7-methoxy-1-methyl-;banisterine"
"d000068581","tadalafil","tadalafil;pyrazino1216pyrido34-bindole-14-dione 6-13- benzodioxol-5-yl-23671212a-hexahydro-2-methyl- 6r12ar-;ic351;ic-351;ic 351;cialis"
"d002243","carbolines","carbolines;pyrido43-bindoles;beta-carbolines;beta carbolines"
"d002937","cinoxacin","cinoxacin;clinoxacin;azolinic acid;acid azolinic;compound 64716;cinobac"
"d003609","dactinomycin","dactinomycin;meractinomycin;actinomycin d;actinomycin;cosmegen;cosmegen lyovac;lyovac cosmegen;lyovac-cosmegen;lyovac cosmegen;lyovaccosmegen"
"d000078330","oxcarbazepine","oxcarbazepine;1011-dihydro-10-oxo-5h-dibenzbfazepine-5-carboxamide;trileptal;timox;gp 47680"
"d002220","carbamazepine","carbamazepine;carbamazepine acetate;carbamazepine dihydrate;carbamazepine hydrochloride;carbamazepine l-tartrate 41;carbamazepine anhydrous;carbamazepine sulfate 21;carbazepin;epitol;finlepsin;neurotol;tegretol;amizepine;carbamazepine phosphate"
"d002997","clomipramine","clomipramine;chlomipramine;chlorimipramine;hydiphen;clomipramine maleate 11;clomipramine monohydrochloride;monohydrochloride clomipramine;anafranil;clomipramine hydrochloride;hydrochloride clomipramine"
"d003024","clozapine","clozapine;clozaril;leponex"
"d003891","desipramine","desipramine;desmethylimipramine;demethylimipramine;desipramine hydrochloride;hydrochloride desipramine;norpramin;ratio-desipramine;ratio desipramine;nu-desipramine;nu desipramine;pertofrane;pertrofran;pertofran;petylyl;pms-desipramine;pms desipramine;apo-desipramine;apo desipramine;novo-desipramine;novo desipramine"
"d007099","imipramine","imipramine;norchlorimipramine;imidobenzyle;imizin;tofranil;janimine;melipramine;pryleugan;imipramine pamoate;44-methylenebis3-hydroxy-2-naphthoic acid-3-1011-dihydro-5h-dibenzobfazepin-5-yl-nn-dimethyl-1-propanamine 12;imipramine hydrochloride;imipramine monohydrochloride"
"d008127","lofepramine","lofepramine;lopramine;gamanil;deftan;gamonil;lofepramine hydrochloride;hydrochloride lofepramine;lomont;feprapax;leo 640"
"d008803","mianserin","mianserin;mianserin hydrochloride;hydrochloride mianserin;mianserin monohydrochloride;monohydrochloride mianserin;tolvon;lerivon;org gb 94"
"d000078785","mirtazapine","mirtazapine;6-azamianserin;6 azamianserin;org 3770;org-3770;org3770;rexer;remeron;norset;remergil;zispin;esmirtazapine;s-mirtazapine;org 50081;n-methyl-11cmirtazapine"
"d009888","opipramol","opipramol;insidon;opipramol hydrochloride;hydrochloride opipramol"
"d014299","trimipramine","trimipramine;trimeprimine;1011 dihydro-nnbeta-trimethyl-5h-dibenzbfazepine-5-propanamine;trimipramine --isomer;herphonal;trimineurin;novo-tripramine;novo tripramine;novotripramine;nu-trimipramine;nu trimipramine;nutrimipramine;rhotrimine;stangyl;surmontil;surmontil maleate;trimidura;trimineurin maleate;trimipramin azu;trimipramin beta;beta trimipramin;trimipramin stada;trimipramin-neurazpharm;trimipramin neurazpharm;trimipraminneurazpharm;trimipramine maleate;trimipramine maleate 11;trimipramine maleate 11 -isomer;trimipramine maleate 11 --isomer;trimipramine maleate 11 --isomer;trimipramine mesylate;trimipramine monohydrochloride;trimipramine --isomer;eldoral;apo-trimip;apo trimip;apotrimip"
"d003984","dibenzazepines",""
"d000072338","dibenzofurans polychlorinated","dibenzofurans polychlorinated;polychlorinated dibenzofurans;chlorinated dibenzofurans;dibenzofurans chlorinated;chlorodibenzofurans"
"d000072318","dibenzofurans","dibenzofurans;furans dibenzo"
"d000069348","quetiapine fumarate","quetiapine fumarate;ethanol 2-2-4-dibenzobf14thiazepin-11-yl-1-piperazinylethoxy- e-2-butenedioate 21 salt;seroquel;ici 204636;ici-204636;ici204636;ici 204636;quetiapine;2-2-4-dibenzobf14thiazepine-11-yl-1-piperazinylethoxyethanol"
"d003987","dibenzothiazepines",""
"d004308","dothiepin","dothiepin;dosulepin;prothiaden;dothiepin hydrochloride;hydrochloride dothiepin"
"d008719","methiothepin","methiothepin;metitepine;methiothepine;methiothepin maleate;maleate methiothepin"
"d003988","dibenzothiepins",""
"d012531","dibenzbf14oxazepine-1011h-carboxylic acid 8-chloro- 2-acetylhydrazide","dibenzbf14oxazepine-1011h-carboxylic acid 8-chloro- 2-acetylhydrazide;sc-19220"
"d000657","amoxapine","amoxapine;2-chloro-11-1-piperazinyldibenzbf14oxazepine;desmethylloxapine;cl-67772;cl 67772;cl67772;demolox;asendin;dfanyl;asendis"
"d008152","loxapine","loxapine;2-chloro-11-4-methyl-1-piperazinyl-dibenzbf14oxazepine;oxilapine;cloxazepine;loxapine hydrochloride;hydrochloride loxapine;loxitane;loxapine succinate;succinate loxapine;loxapinsuccinate;loxipine succinate;loxipine maleate;maleate loxipine;cl-71563;cl 71563;cl71563;loxapine monohydrochloride"
"d003989","dibenzoxazepines",""
"d004316","doxepin","doxepin;deptran;desidox;doneurin;doxepia;doxepin beta;doxepin hydrochloride;hydrochloride doxepin;doxepin hydrochloride cis-trans isomer mixture approximately 15;doxepin-rph;doxepin rph;espadox;mareen;novo-doxepin;novo doxepin;prudoxin;quitaxon;sinequan;sinquan;zonalon;xepin;aponal;apo-doxepin;apo doxepin;apodoxepin"
"d000069605","olopatadine hydrochloride","olopatadine hydrochloride;hydrochloride olopatadine;kw-4943a;kw 4943a;kw4943a;olopatadine;11-3-dimethylaminopropylidene-611-dihydrodibenzbeoxepin-2-acetic acid;kw 4679;4679 kw;kw-4679;patanol"
"d003990","dibenzoxepins",""
"d005182","flavin-adenine dinucleotide","flavin-adenine dinucleotide;dinucleotide flavin-adenine;flavin adenine dinucleotide;fad;flavitan"
"d005486","flavin mononucleotide","flavin mononucleotide;mononucleotide flavin;riboflavin 5-phosphate;5-phosphate riboflavin;riboflavin 5 phosphate;riboflavin 5-monophosphate;5-monophosphate riboflavin;riboflavin 5 monophosphate;fmn;riboflavin mononucleotide;mononucleotide riboflavin;flavin mononucleotide sodium salt;sodium riboflavin phosphate;phosphate sodium riboflavin;riboflavin phosphate sodium;flavin mononucleotide monosodium salt dihydrate;flavin mononucleotide disodium salt;flavin mononucleotide monosodium salt"
"d012256","riboflavin","riboflavin;vitamin g;vitamin b2;vitamin b 2"
"d005415","flavins",""
"d053119","benzophenanthridines",""
"d004996","ethidium","ethidium;ethidium bromide;bromide ethidium;homidium bromide;bromide homidium;novidium"
"d011419","propidium","propidium;propidium iodide;iodide propidium;propidium diiodide;diiodide propidium"
"d010617","phenanthridines",""
"d010618","phenanthrolines",""
"d002991","clofazimine","clofazimine;n5-bis4-chlorophenyl-35-dihydro-3-1-methylethylimino-2-phenazinamine;lamprene;b-663;b 663;b663;g-30320;g 30320;g30320"
"d008773","methylphenazonium methosulfate","methylphenazonium methosulfate;methosulfate methylphenazonium;phenazine methosulfate;methosulfate phenazine;5-methylphenazinium methyl sulfate;5 methylphenazinium methyl sulfate;methyl sulfate 5-methylphenazinium;sulfate 5-methylphenazinium methyl"
"d009499","neutral red","neutral red;red neutral;toluylene red;red toluylene;nuclear fast red basic dye;ci basic red 5"
"d011710","pyocyanine","pyocyanine;pyocyanin"
"d010619","phenazines",""
"d005363","ficusin","ficusin;psoralene;psoralen"
"d007666","khellin","khellin;visammin"
"d008730","methoxsalen","methoxsalen;xanthotoxin;8-methoxypsoralen;8 methoxypsoralen;ammoidin;deltasoralen;dermox;geroxalen;meladinina;methoxa-dome;methoxa dome;oxsoralen;mladinine;meladinine;oxsoralen-ultra;oxsoralen ultra;puvalen;ultramop;8-mop;8 mop;8mop;meloxine"
"d000078223","5-methoxypsoralen","5-methoxypsoralen;5 methoxypsoralen;bergapten;5-methoxy psoralen;5 methoxy psoralen;pentaderm"
"d014307","trioxsalen","trioxsalen;trioxysalen;trioxisalenum;458-trimethylpsoralen;259-trimethyl-7h-furo32-gbenzopyran-7-one;trimethylpsoralen;trisoralen;nsc-71047;nsc 71047;nsc71047"
"d011564","furocoumarins","furocoumarins;furanocoumarins;angelicins;psoralens"
"d002746","chlorpromazine","chlorpromazine;thorazine;aminazine;largactil;chlordelazine;chlorpromazine hydrochloride;hydrochloride chlorpromazine;contomin;fenactil;propaphenin;chlorazine"
"d005476","fluphenazine","fluphenazine;flufenazin;fluphenazine hydrochloride;hydrochloride fluphenazine;lyogen;prolixin"
"d008653","mesoridazine","mesoridazine;serentil"
"d008728","methotrimeprazine","methotrimeprazine;levopromazine;levomeprazin;levomepromazine;tisercin;tizercine;tizertsin"
"d008751","methylene blue","methylene blue;blue methylene;methylthioninium chloride;methylthionine chloride;swiss blue;blue swiss;basic blue 9;blue 9 basic;methylene blue n;blue n methylene;chromosmon;urolene blue;blue urolene"
"d016293","moricizine","moricizine;moracizine;moracizin;moricizine hydrochloride;hydrochloride moricizine;en-313;en 313;en313;ethmozine;etmozin;ethmozin"
"d009628","nonachlazine","nonachlazine;nonakhlazin;azaclorzine;nonachlazin"
"d010464","perazine","perazine;pernazine;taxilan;perazine maleate 11;perazine maleate 12;perazine dihydrochloride;dihydrochloride perazine;perazine maleate;maleate perazine"
"d010546","perphenazine","perphenazine;perfenazine;chlorpiprazine;trilafon"
"d011346","prochlorperazine","prochlorperazine;prochlorperazine edisylate salt;edisylate salt prochlorperazine;salt prochlorperazine edisylate;prochlorperazine edisylate;edisylate prochlorperazine;prochlorperazine maleate;maleate prochlorperazine;compazine"
"d011395","promazine","promazine;sparine;sinophenin;promazine hydrochloride;hydrochloride promazine;protactyl"
"d011398","promethazine","promethazine;prometazin;proazamine;rumergan;diprazin;isopromethazine;phenergan;phenargan;phensedyl;pipolfen;pipolphen;promet;promethazine hydrochloride;hydrochloride promethazine;prothazin;pyrethia;remsed;atosil;diphergan"
"d013847","thiethylperazine","thiethylperazine;torecan;thiethylperazine maleate 21;norzine;thiethylperazine malate"
"d013881","thioridazine","thioridazine;thioridazine hydrochloride;thioridazine hcl;thioridazine-neurazpharm;thioridazine neurazpharm;thioridazineneurazpharm;thiozine;aldazine;meleril;mellaril;melleril;melleryl;melleretten;melzine;rideril;sonapax;apo-thioridazine;apo thioridazine;apothioridazine"
"d014048","tolonium chloride","tolonium chloride;chloride tolonium;toluidine blue;blue toluidine;toluidine blue o;blue o toluidine;ci-52040;ci 52040;ci52040"
"d014268","trifluoperazine","trifluoperazine;trifluperazine;trifluoroperazine;eskazine;flupazine;terfluzine;trifluoperazine hydrochloride;trifluoperazine hcl;triftazin;apo-trifluoperazine;apo trifluoperazine;apotrifluoperazine;stelazine"
"d014273","triflupromazine","triflupromazine;trifluopromazine;fluopromazine;siquil"
"d014291","trimeprazine","trimeprazine;methylpromazine;alimemazine;isobutrazine;variargil;spansule;thralne;repeltin;nedeltran;vallergan;panectyl"
"d000075","acepromazine","acepromazine;acetopromazine;acetylpromazine;acetazine;vetranquil;plegicil;acepromazine maleate;maleate acepromazine;calmivet"
"d001399","azure stains","azure stains;stains azure;giemsa-11;giemsa 11;giemsa stain;stain giemsa"
"d010640","phenothiazines",""
"d019257","quinpirole","quinpirole;quinpirole hydrochloride;quinpirole monohydrochloride"
"d000069616","simeprevir","simeprevir;n-17-2-4-isopropylthiazole-2-yl-7-methoxy-8-methylquinolin-4-yloxy-13-methyl-214-dioxo-313-diazatricyclo1330046octadec-7-ene-4-carbonylcyclopropylsulfonamide;tmc 435350;435350 tmc;tmc435350;tmc-435350;tmc 435;435 tmc;tmc435;tmc-435;olysio"
"d000198","spectinomycin","spectinomycin;actinospectacin;prospec;ferkel spectam;spectam ferkel;kempi;spectinomycin dihydrochloride pentahydrate;spectam;spectinomycin dihydrochloride anhydrous;trobicin;salmosan-t;salmosan t;stanilo;spectinomycin hydrochloride;adspec"
"d010697","eosine i bluish","eosine i bluish;bluish eosine i;phloxine b;eosin b;eosine b;phloxin b;eosine bluish;bluish eosine;d c red no 27;dc red no 27;eosine i bluish dipotassium salt"
"d004801","eosine yellowish-ys","eosine yellowish-ys;eosine yellowish;tetrabromofluorescein;acid red 87;eosin y;eosine;ci acid red 87;eosin;eosine yellowish-ys dipotassium salt;eosine yellowish-ys potassium sodium salt;eosin yellowish free acid"
"d004923","erythrosine","erythrosine;erythrosin b;f d c 3;2457-tetraiodofluorescein;fd c red no 3;fdc red no 3;erythrosine b;erythrosin"
"d019793","fluorescein","fluorescein;optifluor diba;fluorescein dipotassium salt;dipotassium salt fluorescein;ci 45350;d c yellow no 7;dc yellow no 7;d and c yellow no 7;fluorescein monosodium salt;monosodium salt fluorescein;fluorescein sodium;sodium fluorescein;d c yellow no 8;sodium fluorescein;fluorescein sodium;d and c yellow no 8;dc yellow no 8;fluorescite;colircusi fluoresceina;fluoresceina colircusi;diofluor;fluorets;minims fluoresceine;fluoresceine minims;fluorescine sodique faure;ful-glo;ful glo;funduscein;minims fluorescein sodium;fluorescein sodium minims;minims stains;disodium fluorescein;fluorescein disodium;fluorescein disodium salt;disodium salt fluorescein;uranine;fluor-i-strip at;fluor i strip at"
"d016650","fluorescein-5-isothiocyanate","fluorescein-5-isothiocyanate;fluorescein 5 isothiocyanate;5-isothiocyanatofluorescein;5 isothiocyanatofluorescein;fitc;fluorescein-5-isothiocyanate hydrochloride;fluorescein 5 isothiocyanate hydrochloride;hydrochloride fluorescein-5-isothiocyanate;fluorescein 5 or 6-isothiocyanate"
"d012395","rose bengal","rose bengal;bengal rose;rose bengal sodium i 131;rose bengal sodium i 125"
"d005452","fluoresceins","fluoresceins;tetraiodofluorescein"
"d011413","propantheline","propantheline;propantheline bromide;bromide propantheline;probanthine;pro-banthine;pro banthine"
"d011754","pyronine","pyronine;pyronine g;pyronin y"
"d020112","rhodamine 123",""
"d012235","rhodamines","rhodamines;rhodamine"
"d002749","chlorprothixene","chlorprothixene;chlorprotixen;taractan"
"d003006","clopenthixol","clopenthixol;zuclopenthixol;alpha-clopenthixol;alpha clopenthixol;cisordinol"
"d005475","flupenthixol","flupenthixol;flupentixol;alpha-flupenthixol;cis-flupenthixol;emergil;fluanxol"
"d006826","hycanthone",""
"d008154","lucanthone","lucanthone;miracil d;tixantone;lucanthone hydrochloride"
"d013888","thiothixene","thiothixene;tiotixene;navane"
"d013892","thioxanthenes",""
"d013241","sterigmatocystin",""
"d044004","xanthones","xanthones;xanthone derivatives;derivatives xanthone"
"d014966","xanthenes",""
"d000175","acronine","acronine;acronycin;acronycine"
"d054831","acridones",""
"d000165","acridine orange","acridine orange;orange acridine;euchrysine;tetramethyl acridine diamine;acridine diamine tetramethyl;diamine tetramethyl acridine;acridine orange base;base acridine orange;orange base acridine;36-bisdimethylaminoacridine;rhoduline orange;orange rhoduline;nnnn-tetramethyl-36-acridinediamine hydrochloride;ci basic orange 14;ci 46005;basic orange 3rn;orange 3rn basic"
"d000167","acriflavine","acriflavine;28-diamino-10-methylacridinium chloride mixture with 28-diaminoacridine;xanthacridinum"
"d000585","aminacrine","aminacrine;aminoacridine;9-aminoacridine;9 aminoacridine;acridinamine;aminopt;mykocert;aminacrine hydrochloride;hydrochloride aminacrine;aminoacridine hydrochloride;hydrochloride aminoacridine"
"d000677","amsacrine","amsacrine;cains acridine;cain acridine;cains acridine;meta-amsa;meta amsa;amsa;m-amsa;amsidyl;sn-11841;sn 11841;sn11841;nsc-156303;nsc 156303;nsc156303;nsc-249992;nsc 249992;nsc249992;amsidine;amsacrina;amsa p-d;amsa p d;amsa pd;nsc-141549;nsc 141549;nsc141549"
"d004975","ethacridine","ethacridine;25-diamino-7-ethoxyacridine;25 diamino 7 ethoxyacridine;ethacridine lactate;lactate ethacridine;acrinol;ethacridine lactate monohydrate;monohydrate ethacridine lactate;uroseptol;ethodin;rimaon;rivanol;neo chinosol;metifex;acrolactine;ethacridine monohydrate;monohydrate ethacridine"
"d009564","nitracrine","nitracrine;ledakrin;c-283;c 283;c283"
"d011370","proflavine","proflavine;36-diamino acridine;36 diamino acridine;acridine 36-diamino;36-diaminoacridine;36 diaminoacridine;proflavin;proflavine hemisulfate;hemisulfate proflavine"
"d011797","quinacrine mustard","quinacrine mustard;mustard quinacrine;acrichine yperite;yperite acrichine"
"d011796","quinacrine","quinacrine;atebrin;mepacrine;quinacrine s-isomer;quinacrine dihydrochloride;dihydrochloride quinacrine;quinacrine dihydrochloride dihydrate;quinacrine dihyrochloride r-isomer;quinacrine dihyrochloride s-isomer;atabrine;quinacrine monoacetate;monoacetate quinacrine;quinacrine monohydrochloride;monohydrochloride quinacrine;quinacrine hydrochloride;hydrochloride quinacrine;quinacrine monomesylate;monomesylate quinacrine;quinacrine --isomer;acrichine;quinacrine r-isomer;quinacrine dimesylate;dimesylate quinacrine"
"d013619","tacrine","tacrine;9-amino-1234-tetrahydroacridine;1234-tetrahydro-9-acridinamine;tetrahydroaminoacridine;1234-tetrahydroaminoacridine;romotal;tenakrin;tha;cognex;tacrine hydrochloride"
"d000609","aminoacridines",""
"d000166","acridines",""
"d000876","anthramycin","anthramycin;antramycin;anthramycin 11a alpha-isomer"
"d006575","heterocyclic compounds 3-ring","heterocyclic compounds 3-ring;3-ring heterocyclic compounds;heterocyclic compounds 3 ring;heterocyclic cpds 3 ring;fused heterocyclic compounds three-ring;fused heterocyclic compounds three ring;three ring heterocyclic compounds"
"d001542","benomyl","benomyl;fundazol;fundasol;benlate"
"d018723","bethanechol","bethanechol;bethanecol;bethanechol chloride;chloride bethanechol;duvoid;myotonine;myocholine;pms-bethanechol chloride;pms bethanechol chloride;urocarb;myotonachol;urecholine;myo hermes;hermes myo"
"d001626","bethanechol compounds","bethanechol compounds;compounds bethanechol"
"d002218","carbadox","carbadox;getroxel;mecadox;fortrigo"
"d002221","carbamyl phosphate","carbamyl phosphate;phosphate carbamyl;carbamoyl phosphate;phosphate carbamoyl;dilithium carbamyl phosphate;carbamyl phosphate dilithium;phosphate dilithium carbamyl"
"d012721","carbaryl","carbaryl;carbaril;1-naphthyl-n-methylcarbamate;antigale;carbyl;carylderm;concentrat vo 18;vo 18 concentrat;dog-net insecticide poudre;dog net insecticide poudre;dognet insecticide poudre;fidos free-itch;fidos free itch;fidos freeitch;g-wizz;g wizz;gwizz;joseph lyddy;lyddy joseph;occoxil;poudre insecticide moureau;moureau poudre insecticide;insecticide moureau poudre;poudre insecticide vetoquinol;vetoquinol poudre insecticide;insecticide vetoquinol poudre;poutic;sevin;skatta tick flea louse powder;spou;tigal;carbaryl manganese 2 salt;carbaryl nickel 2 salt"
"d002328","carisoprodol","carisoprodol;isopropylmeprobamate;isomeprobamate;carisoprodate;isobamate;carisoma;mio relax;soma;vanadom;soprodol;somalgit"
"d000069545","elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination","elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination;elvitegravir cobicistat emtricitabine and tenofovir disoproxil fumarate;elvitegravir cobicistat emtricitabine and tenofovir disoproxil fumarate drug combination;elvitegravir-cobicistat-emtricitabine-tenofovir disoproxil fumarate drug combination;elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination;stribild;quad pill;pill quad;quad"
"d000069547","cobicistat","cobicistat;tybost;gs 9350;9350 gs;gs9350;gs-9350"
"d000069454","darunavir","darunavir;prezista;uic-94017;uic 94017;uic94017;darunavir ethanolate;ethanolate darunavir;tmc 114;114 tmc;tmc114;tmc-114"
"d004049","diethylcarbamazine","diethylcarbamazine;carbamazine;diethylcarbamazine citrate 11;diethylcarbamazine citrate 12;hetrazan;diethylcarbamazine phosphate 11;notezine;diethylcarbamazine l-tartrate 11;diethylcarbamazine maleate;maleate diethylcarbamazine;diethylcarbamazine monohydrochloride;monohydrochloride diethylcarbamazine;diethylcarbamazine citrate;citrate diethylcarbamazine;loxuran"
"d005273","fenbendazole","fenbendazole;phenbendasol;panacur"
"d008463","mebendazole","mebendazole;vermidil;wormkuur;anti-worm;anti worm;bantenol;banworm;boots threadworm treatment;lomper;madicure;mebendan;mebenvet;pripsen mebendazole;r17635;sqworm;sufil;telmin;vermicol;surfont;vermox"
