"meshID","name","terms"
"d049936","anthocerotophyta","hornwort","anthocero"
"d031621","antiaris",
"d032161","antirrhinum","snapdragon"
"d019661","apiaceae","umbelliferae","smyrnium","saposhnikovia","fangfeng","azorella","glehnia"
"d000077102","apium","apium graveolens var dulce","celery","celeries","apium graveolens var rapaceum","celeriac","apium graveolens","wild celery","celeries wild"
"d029062","apocynaceae","asclepiadaceae","cerbera","chonemorpha","himatanthus","acokanthera","rhazya","gomphocarpus","cryptostegia","gongronema","caralluma","carissa","plumeria"
"d030010","apocynum","poacynum","dogbane","apocynum cannabinum"
"d029063","aquifoliaceae",
"d031884","aquilegia","columbine"
"d017360","arabidopsis","arabidopses","arabidopsis thaliana","cress mouse ear","cresses mouse ear","a thaliana"
"d031214","arabis","cress rock","cresses rock"
"d029064","araceae","monstera","orontium","pistia stratiote","lettuce water","lysichiton","symplocarpus","cabbage skunk","aroideae","aroid","dracunculus plant","pistia","rhaphidophora"
"d010367","arachis","arachis hypogaea","peanut"
"d027983","aralia","spikenard","aralia nudicaulis","aralia hispida","bristly sarsaparilla"
"d027481","araliaceae","polyscia","schefflera","umbrella tree","cussonia"
"d000080057","araucaria","araucaria augustifolia","brazilian pine"
"d000080056","araucariaceae",
"d031170","arctium","burdock","burdock plant","arctium lappa","gobo","gobou","burdock greater","arctium minus","burdock lesser"
"d029792","arctostaphylos","bearberry","bearberries","uva ursi","uva ursus"
"d031644","ardisia","marlberry","marlberries"
"d001114","areca","areca catechu","betel nut"
"d028023","arecaceae","bactri","palm peach","pejibaye","pijiguao","metroxylon"
"d031674","argemone","argemone mexicana","poppy prickly","poppies prickly"
"d031057","arisaema","arisaema triphyllum","jack in the pulpit","arisaema dracontium","dragonroot","dragon green"
"d030022","aristolochia","dutchman pipe","birthwort"
"d029065","aristolochiaceae",
"d055392","armillaria",
"d031215","armoracia","horseradish","armoracia lapathifolia","armoracia rusticana"
"d018650","arnica","arnica montana","leopard bane"
"d019306","artemisia","sagewort","sagebrush","wormseed levant","mugwort","wormwood","artemisia capillari","artemisia dracunculus","tarragon plant","artemisia maritima","artemisia vulgari","artemisia abrotanum","southernwood","artemisia judaica"
"d003883","arthrodermataceae","cutaneous fungi","fungus cutaneous","dermatomyce","dermatophyte","ctenomyce","keratinomyce","arthroderma","nannizzia"
"d031622","artocarpus","jackfruit","breadfruit"
"d031058","arum",
"d030023","asarum","asarum canadense","ginger wild","snakeroot canada"
"d031108","asclepias","milkweed common"
"d001203","ascomycota","ascomycete","cochliobolus","sclerotinia"
"d031042","asimina","pawpaw"
"d036903","aspalathus","aspalathus linearis","rooibo"
"d000070357","asparagaceae","nolinoideae","convallariaceae","hyacinthaceae","anemarrhenaceae","agavaceae","muscari","hesperaloe","polianthes"
"d000070381","asparagales","galtonia"
"d030009","aspidosperma","brazilian box tree"
"d019659","asteraceae","compositae","doronicum","leopard bane false","emilia plant","enhydra fluctuan","phagnalon","heterotheca","iostephane","ixeri","lychnophora","pseudognaphalium","silphium","sphaeranthus","aspilia","trixi","viguiera","carpesium","clibadium"
"d036083","atractylis",
"d031174","atractylodes","jutsu"
"d027466","atriplex","atriplices","saltbush"
"d032282","atropa",
"d000076667","austrobaileyales",
"d018554","avena","oat","avena sativa","cultivated oat"
"d065826","averrhoa","averrhoa bilimbi","cucumber tree","averrhoa carambola","starfruit tree","carambola tree"
"d032407","avicennia","black mangrove","avicennia marina","mangrove grey"
"d031601","azadirachta","neem tree","azadirachta indica","melia azadirachta"
"d031175","baccharis","willow water","broom desert"
"d034681","bacopa","water hyssop"
"d032430","balanites",
"d031111","balanophoraceae","thonningia"
"d031329","ballota","horehound black"
"d029068","balsaminaceae",
"d031723","bambusa",
"d031581","banisteriopsis","banisteriopses","ayahuasca"
"d031216","barbarea","barbarea vulgari","yellow rocket","cress winter","cresses winter","barbarea verna","cress upland","cresses upland"
"d031382","barringtonia",
"d036481","bauhinia",
"d031112","begoniaceae","begonia"
"d028141","berberidaceae",
"d028142","berberis","barberry","barberries"
"d031383","bertholletia","bertholletia excelsa","tree brazil nut"
"d029662","betula","birch"
"d029401","betulaceae","carpinus","hornbeam","ostryopsis","ostryopses","ostrya","hornbeam hop"
"d031176","bidens","beggartick"
"d029402","bignoniaceae","tecoma","stereospermum"
"d031212","bixaceae","cochlospermum","kondagogu","bixa"
"d032124","blighia","blighia sapida","akee","ackee"
"d032402","boehmeria","ramie"
"d035161","bombacaceae","durio","durian","quararibea","pachira","ochroma","balsa"
"d035163","bombax","bombax ceiba","salmalia malabaricum","bombax malabaricum"
"d028082","boraginaceae","ehretia","cynoglossum","arnebia","anchusa","onosma","tournefortia","alkanna"
"d029683","borago","borage","borago officinalis"
"d029743","boswellia","boswellia sacra","boswellia serrata","boswellia carteri","boswellia carterii"
"d035201","brachiaria",
"d058431","brachypodium","brachypodium distachyon"
"d001937","brassica","broccoli","brussel sprout","kale","cauliflower","collard green","cabbage"
"d019607","brassicaceae","cress","cresses","cruciferae","moricandia"
"d031231","bromelia",
"d031229","bromeliaceae",
"d031724","bromus","bromegrass","bromegrasses","brome"
"d031623","broussonetia",
"d032269","brucea",
"d000076609","brugmansia",
"d029772","bryonia","bryonia dioica","bryony","bryonies","bryonia alba"
"d044002","bryophyta","mosse","andreaeopsida","granite mosse","musci","muscus"
"d019068","bryopsida","mosse true","physcomitrella","ceratodon"
"d032861","buddleja",
"d029972","bupleurum","hare ear","saiko","chai hu"
"d031233","bursera","bursera simaruba","gumbo limbo"
"d029403","burseraceae",
"d031290","butea",
"d031234","buxaceae","sarcococca"
"d031235","buxus","boxwood"
"d055323","byssochlamys",
"d002099","cacao","cocoa plant","theobroma cacao","theobroma"
"d029421","cactaceae","cactus"
"d029911","caesalpinia","brazilwood"
"d036561","cajanus","cajanus cajan","pigeonpea plant","pea plant pigeon"
"d031081","calamus","palm rattan"
"d000068543","calceolariaceae","calceolaria","porodittia","jovellana"
"d020838","calendula","calendula officinali"
"d032408","callicarpa","beautyberry","beautyberries"
"d036084","callilepis","impila"
"d029795","calluna","scotch heather"
"d029759","calophyllum","punna"
"d031107","calotropis",
"d031237","calycanthaceae",
"d031253","calystegia","bindweed false"
"d031404","camassia","cama"
"d028244","camellia","thea"
"d029422","campanulaceae","adenophora","campanula"
"d029769","camptotheca",
"d054362","cananga","ylang ylang"
"d032449","canavalia",
"d002175","candida","monilia","candida auris","candida utilis","torulopsis utilis"
"d027581","cannabaceae",
"d002188","cannabis","hemp plant","marihuana","marijuana","hemp","ganja","hashish","bhang"
"d031483","capparaceae","crateva","crataeva"
"d031484","capparis","caper"
"d027922","caprifoliaceae",
"d029687","capsella","capsella bursa pastori","shepherd purse"
"d002212","capsicum","bell pepper","sweet pepper","red pepper","green pepper","cayenne pepper","cayenne","paprika","hot pepper","jalapeno pepper","pimiento","capsicum annuum","chilli pepper","chile pepper","chili pepper"
"d032602","caragana","peashrub"
"d031217","cardamine","cardamine pratensis","cardamine pratenses","cress meadow","cresses meadow","cress bitter","bitter cresses"
"d031177","carduus","thistle musk","thistle plumeless"
"d029441","carica","papaya","carica papaya"
"d031241","caricaceae",
"d031178","carthamus","thistle distaff"
"d029974","carum","carum carvi","carum carvus","caraway","carum copticum","ajowan"
"d031325","carya","hickory tree","pecan","hickory nut","carya illinoensis","carya illinoenses","pecan tree"
"d029748","caryophyllaceae","herniaria","rupturewort","brachystemma","drymaria","spergularia","cerastium","chickweed mouse ear"
"d000073559","caryophyllales",
"d000074427","caryophyllanae",
"d037821","casearia",
"d032081","casimiroa",
"d002366","cassia","cassia fistula","indian laburnum"
"d031291","castanospermum",
"d029754","catha","catha eduli","mairungi","mairungus","qat plant","khat","miraa"
"d030008","catharanthus","catharanthus roseus","periwinkle madagascar","vinca rosea"
"d028145","caulophyllum","caulophyllum thalictroide","cohosh blue"
"d031952","ceanothus",
"d031587","cedrela",
"d028203","cedrus","cedar tree"
"d035164","ceiba","ceiba pentandra","kapok tree"
"d029753","celastraceae","glyptopetalum","kokoona"
"d000074423","celastrales",
"d031247","celastrus",
"d034762","celosia","celosia cristata","cockscomb common"
"d031741","cenchrus","sandbur"
"d031179","centaurea","thistle yellow star","red star thistle","cornflower","knapweed"
"d029966","centaurium","centaurium erythraea","centaurium minus","small centaury","centauries small"
"d028041","centella","hydrocotyle","centella asiatica","gotu kola","mandukaparni","mandukaparnus","hydrocotyle asiatica"
"d028503","cephaelis","psychotria ipecacuanha","uragoga"
"d032483","cephalotaxus","cephalotaxus harringtonia","yew harrington plum"
"d032301","cestrum","jessamine","cestrium"
"d002597","chaetomium",
"d031288","chamaecrista","partridgepea","pea sensitive","pea partridge"
"d029780","chamaecyparis","cypress yellow","cypresses yellow","cedar yellow","cedar atlantic white","white cedar atlantic","cypress lawson false","hinoki cypress"
"d031167","chamaemelum","chamaemelum nobile","camomile roman","chamomile roman","anthemis nobili","english chamomile"
"d020843","chamomile","camomile","chamomile oil"
"d028281","chelidonium","celandine"
"d019663","chenopodiaceae","suaeda","kochia","halogeton","salicornia"
"d027462","chenopodium","goosefoot"
"d018651","chicory","cichorium intybus"
"d027782","chive","allium schoenoprasum","chinese chive","allium tuberosum"
"d036604","chromolaena","chromolaena odorata","eupatorium odoratum"
"d031202","chrysanthemum",
"d045469","chrysobalanaceae","hirtella","licania","chrysobalanus"
"d049930","chrysopogon","vetiveria","chrysopogon zizanioide","vetiver grass","grasses vetiver","vetiveria zizanioide"
"d029863","cicer","chickpea","garbanzo","cicer arietinum"
"d029981","cicuta","hemlock water","cicuta major","cicuta virosa","cicuta maculata","hemlock spotted water"
"d031885","cimicifuga","cimicifuga racemosa","bugbane black","cohosh black","actaea racemosa"
"d002929","cinchona","peruvian bark","cinchona pubescens","red cinchona"
"d027424","cinnamomum",
"d031180","cirsium","thistle white","thistle yellowspine","thistle common","thistle plume","cirsium arvense","thistle canadian"
"d031606","cissampelos",
"d032422","cissus",
"d030601","cistaceae","helianthemum","rock rose"
"d031671","cistanche",
"d029758","cistus",
"d029773","citrullus","watermelon"
"d002957","citrus","citrus medica","citron tree","citrus reticulata","tangerine tree","orange tree mandarin","citrus fruit","bergamia citrus","citrus limon","lemon tree","citrus hystrix","citrus hystrices","kaffir lime","citrus maxima","pomelo tree","pummelo tree","citrus grandi","citrus aurantium","orange tree bitter","sour orange tree","seville orange tree"
"d031663","clarkia",
"d054700","clausena","claussena"
"d002967","claviceps","ergot fungus"
"d039324","clematis",
"d031485","cleome",
"d032409","clerodendrum","clerodendron"
"d031250","clethraceae","clethra","sweetpepperbush"
"d031292","clitoria",
"d031251","clusia",
"d028084","clusiaceae","psorospermum","hypericaceae","rheedia","plum waika","allanblackia","cratoxylum"
"d031181","cnicus","thistle blessed","cardo santo"
"d031048","cnidium","cnidium monnieri","cnidium monnierus"
"d003041","coca","erythroxylon"
"d031605","cocculus",
"d003059","cocos","coconut","cocoanut"
"d029745","codonopsis","codonopses","bellflower","dang shen","dangshen"
"d040503","coffea","caffea","coffea arabica"
"d031742","coix","coices","job tears","coix lachryma jobi","coix lachryma jobus","adlay seed plant","semen coicis"
"d030221","cola","kola nut","cola acuminata","cola nitida"
"d000070437","colchicaceae",
"d003079","colchicum","colchicum autumnale","fall crocus","meadow saffron","autumn crocus"
"d031330","coleus",
"d031060","colocasia","dasheen","taro"
"d031953","colubrina",
"d029764","combretaceae",
"d029765","combretum",
"d020844","comfrey","symphytum officinale"
"d034822","commelina","dayflower"
"d034821","commelinaceae",
"d029744","commiphora","commiphora wightii","commiphora mukul","commiphora myrrha","commiphora molmol","tree common myrrh","guggul tree","commiphora erythraea","myrrh bisabol","commiphora kataf"
"d029982","conium","hemlock poison","conium maculatum"
"d031961","connaraceae","rourea","connarus","agelaea","cnesti"
"d031405","convallaria","convallaria majalis","lily of the valley"
"d027722","convolvulaceae","turbina","rivea","evolvulus","merremia"
"d031254","convolvulus","bindweed field"
"d035401","conyza","asthmaweed","horseweed"
"d003302","coprinus",
"d039323","coptis","goldthread"
"d032381","corchorus",
"d031213","cordia","manjack"
"d032661","cordyceps",
"d031406","cordyline",
"d031945","coreopsis","coreopses","dahlia sea","tickseed"
"d028526","coriandrum","coriander","cilantro","coriandrum sativum"
"d029767","cornaceae",
"d029768","cornus","dogwood","corni fructus"
"d045465","corsiaceae","corsia","corsiopsis","corsiopses","arachnitis plant"
"d055363","cortinarius",
"d031311","corydalis","fumewort"
"d031211","corylus","filbert","hazelnut"
"d029770","costus","costus spicatus"
"d029627","crassulaceae","tylecodon","sempervivum"
"d027825","crataegus","hawthorn","crataegus monogyna"
"d032181","craterostigma","resurrection plant"
"d027468","crepis","hawk beard"
"d031407","crinum",
"d027622","crocus","saffron","crocus sativus","saffron crocus"
"d029864","crotalaria","rattlepod chipilin"
"d029802","croton","sangre de drago","tiglium croton"
"d031369","cryptocarya",
"d031106","cryptolepis","cryptolepsis","cryptolepses"
"d032485","cryptomeria","cedar japanese"
"d028462","cucumis",
"d028464","cucurbita","squash plant","squashe","pumpkin"
"d019662","cucurbitaceae","fevillea","coccinia","gourd ivy","melon","melothria"
"d028527","cuminum","cuminum cyminum","cumin"
"d032486","cunninghamia","cunninghamia lanceolata","fir chinese"
"d031562","cuphea",
"d029779","cupressaceae","taxodiaceae","calocedrus"
"d029781","cupressus","cypress","cypresses"
"d031408","curculigo",
"d030024","curcuma","tumeric","turmeric","curcuma zedoaria","zedoary zedoaria","curcuma longa"
"d034182","cuscuta","dodder"
"d031293","cyamopsis","cyamopses","cyamposis","cyamposes","guar","cyamopsis tetragonoloba"
"d055365","cyathus",
"d032462","cycadopsida","cycadophyta","gymnosperm","cycadale"
"d029784","cycas","palm false sago","cycad palm"
"d031824","cyclamen",
"d031604","cyclea",
"d031743","cymbopogon","cymbopogon nardus","lemon grass","grasses lemon","lemongrass","lemongrasses","andropogon nardus","citronella"
"d031105","cynanchum",
"d031942","cynara","cynara cardunculus","cardoon"
"d031744","cynodon","grass bermuda","bermuda grasses","bermudagrass","bermudagrasses"
"d031482","cynomorium",
"d029785","cyperaceae",
"d029786","cyperus","cyperus esculentus","chufa","flat sedge","flatsedge","sedge nut","yellow nutgrass","nutgrasses yellow"
"d031061","cyrtosperma","taro giant swamp"
"d029865","cytisus","broom","broom scotch","cytisus scoparius","sarothamnus scoparius"
"d031745","dactylis","grass orchard","grasses orchard","orchardgrass","orchardgrasses"
"d031944","dahlia",
"d035782","dalbergia",
"d032364","daphne",
"d000076608","daphniphyllaceae",
"d000076482","daphniphyllum","daphniphyllum paxianum","daphniphyllum subverticillatum","daphniphyllum macropodum","daphniphyllum calycinum","daphniphyllum glaucescen","daphniphyllum himalense","daphniphyllum yunnanense"
"d032302","datura",
"d055165","debaromyces",
"d055167","dekkera",
"d031882","delphinium","larkspur"
"d031667","dendrobium",
"d032497","dennstaedtiaceae",
"d029866","derris","pongamia uliginosa","lonchocarpus urucu"
"d029749","dianthus","carnation"
"d000076625","dicentra",
"d036905","dictamnus",
"d004070","digitalis","foxglove","digitalis lanata","grecian foxglove","digitalis purpurea","common foxglove"
"d031746","digitaria","grass crab","crab grasses","crabgrass","crabgrasses"
"d045466","dilleniaceae","dillenia","curatella"
"d052598","dioclea",
"d045603","dioncophyllaceae","habropetalum","triphyophyllum","dioncophyllum"
"d027742","dioscorea","dioscorea villosa","wild yam","dioscorea opposita","dioscorea polystachya","chinese yam","shan yao","dioscorea batatas","yam"
"d027743","dioscoreaceae","tacca"
"d029788","diospyros","persimmon","sapote black"
"d055157","dipodascus",
"d049917","dipsacaceae","knautia","scabiosa","succisa","cephalaria","dipsacus","teasel"
"d000074766","dipsacales","caprifoliale","viburnale","sambucale","valerianale","adoxale","lonicerale"
"d053958","dipterocarpaceae","shorea","hopea","monote","vateria","dryobalanop"
"d046914","dipteryx","dipteryx odorata","tonka bean","coumarouna odorata"
"d031294","dolichos",
"d031409","dracaena",
"d031448","drimia","urginea","urginea maritima","scilla maritima","drimia maritima"
"d032424","drimys",
"d029787","drosera","sundew"
"d031257","droseraceae","dionaea","venus flytrap"
"d032491","dryopteridaceae","onoclea"
"d032492","dryopteris","male fern","aspidium filix ma"
"d032303","duboisia",
"d031262","ebenaceae","euclea"
"d020900","echinacea","echinacea purpurea","coneflower purple","rudbeckia purpurea","echinacea pallida","pale purple coneflower","echinacea angustifolia"
"d031747","echinochloa","grass cockspur","cockspur grasses","grass barnyard","barnyard grasses","millet barnyard","millet japanese"
"d036661","echium",
"d036601","eclipta",
"d031806","eichhornia","water hyacinth"
"d031263","elaeagnaceae","shepherdia","buffaloberry","buffaloberries","elaeagnus","olive russian"
"d045467","elaeocarpaceae","elaeocarpus"
"d031256","eleocharis","chestnut water","chestnut chinese water"
"d028523","elettaria","cardamom","cardamon","amomum cardamomum","elettaria cardamomum"
"d031748","eleusine","eleusine indica","grass goose","goose grasses","goosegrass","goosegrasses","eleusine coracana","millet koracan","millet finger","millet indian finger"
"d028001","eleutherococcus","ciwujia","acanthopanax","eleutherococcus senticosus","siberian ginseng","eleuthero"
"d031749","elymus",
"d031645","embelia",
"d019669","embryophyta","land plant"
"d032842","emericella","emericella nidulan"
"d055159","endomyces",
"d029789","ephedra",
"d055329","epichloe",
"d031666","epilobium",
"d034181","epimedium","epimedium sagittatum","epimedium grandiflorum"
"d020829","equisetum","horsetail","equisetaceae"
"d031750","eragrostis","teff"
"d055169","eremothecium",
"d029791","ericaceae",
"d020448","ericales","theale","caryocaraceae"
"d049919","erigeron","fleabane"
"d031983","eriobotrya","loquat tree","loquat"
"d039262","eriocaulaceae","paepalanthus"
"d031322","eriodictyon","eriodictyon californicum","yerba santa"
"d031803","eriogonum","buckwheat wild","buckwheat red"
"d031049","eryngium","holly sea","hollies sea"
"d032601","erysimum","wallflower"
"d004895","erythrina","erythrina verna","erythrina mulungu","erythrina cristagalli","erythrina crista galli","erythrina variegata","indian coral tree"
"d030921","erythroxylaceae",
"d031675","eschscholzia","eschscholzia californica","poppy california","california poppies"
"","eucalayptus",
"d005052","eucalyptus","eucalyptus globulus","bluegum eucalyptus","blue gum tree"
"d031283","eucommiaceae","eucommia ulmoide","du zhong"
"d000068856","eugenia","euginia uniflora","brazilian cherry tree","pitanga","surinam cherry tree"
"d029756","euonymus","euonymus sieboldianus","spindletree","burningbush euonymus"
"d036602","eupatorium",
"d055324","eupenicillium",
"d028481","euphorbia","spurge","euphorbia hirta","chamaesyce hirta"
"d019665","euphorbiaceae","alchornea","spondianthus","macaranga","sebastiania","maprounea","excoecaria"
"d032201","euphrasia","eyebright"
"d032641","eurotiales",
"d055325","eurotium",
"d035701","eurycoma","tongkat ali","alus tongkat","eurycoma longifolia","long jack"
"d065748","euterpe","euterpe edulis","acai berries","acai berry","assai palm berries","palm berry assai","aai berry","berries aai","euterpe precatoria","assai palm","euterpe oleracea","euterpe oleracea mart"
"d032086","evodia","euodia","euodia ruticarpa","tetradium ruticarpum","evodiae fructus","evodia rutaecarpa","wu zhu yu"
"d007887","fabaceae","leguminosae","pea family","families pea","legume","amorpha","andira","baptisia","callerya","ceratonia","clathrotropis","colophospermum","copaifera","delonix","euchresta","guibourtia","machaerium","pithecellobium","pithecolobium","stryphnodendron","tachigalia","afzelia"
"d029962","fagaceae",
"d000073567","fagales",
"d019612","fagopyrum","fagopyrum tataricum","fagopyrum sagittatum","buckwheat","fagopyrum esculentum"
"d029964","fagus","beech"
"d000069263","fallopia",
"d031646","feijoa","guava pineapple","guavasteen"
"d029624","ferns","blechnum"
"d005309","ferula","ferula hermoni","ferula harmoni","zallouh","ferula foetida","asafoetida","asa foetida","asafetida"
"d031751","festuca",
"d030681","ficus","rubberplant","fig"
"d031984","filipendula","dropwort","meadowsweet"
"d000076623","flacourtia",
"d055393","flammulina","flammulina velutipe","enokitake","enoki mushroom"
"d037142","flaveria",
"d019597","flax","flaxseed","linum","linseed","linum usitatissimum"
"d030001","foeniculum","foeniculum vulgare","fennel"
"d031657","forsythia","lian qiao","goldenbell"
"d031985","fragaria","strawberry","strawberries","fragaria vesca","alpine strawberry","alpine strawberries","woodland strawberry","strawberries woodland"
"d031661","fraxinus","ash common","ash tree","fraxinus ornus","flowering ash","fraxinus excelsior","european ash"
"d031410","fritillaria","fritillary","fritillaries"
"d037961","frullania",
"d044645","fucus","fucus vesiculosus","bladder wrack","bladderwrack"
"d031312","fumaria","fumitory","fumitories","fumaria officinalis"
"d031310","fumariaceae",
"d027801","galanthus","galanthus nivalis","snowdrop"
"d029881","galega","goat rue","galega officinali","galega orientali"
"d032061","galium","bedstraw","galium aparine","cleaver"
"d031582","galphimia","galphimia glauca"
"d029760","garcinia","gamboge"
"d032062","gardenia","gardeniae"
"d005737","garlic","allium sativum"
"d031668","gastrodia","gastrodia elata extract","gastrodia elata","tien ma"
"d031282","gaultheria",
"d036621","geigeria",
"d031450","gelsemium","hu man teng","woodbine","yellow jessamine"
"d039761","genista","genista hispanica","gorse spanish","genista tinctoria","broom dyers"
"d030012","gentiana","gentian","gentiana lutea","yellow gentian"
"d029965","gentianaceae","canscora"
"d000070677","gentianales",
"d031313","gentianella","hercumpuri","hercumpurus"
"d031314","geraniaceae",
"d031315","geranium",
"d031986","geum","aven"
"d005874","gibberella",
"d020939","ginger","zingiber officinale"
"d031501","gleditsia","gleditsia japonica","fagara horrida"
"d006035","glycyrrhiza","liquorice","licorice","glycyrrhiza glabra"
"d036622","gnaphalium",
"d035682","gnetophyta",
"d035684","gnetum",
"d054335","goniothalamus",
"d003368","gossypium","cotton plant"
"d032382","grewia","dhaman tree"
"d031295","griffonia",
"d048691","grifola","grifola frondosa","maitake"
"d036623","grindelia","gumplant","gumweed"
"d031964","grossulariaceae",
"d032441","guaiacum",
"d031043","guatteria",
"d031103","gymnema","gymnema alternifolium"
"d029774","gynostemma","gynostemma pentaphyllum"
"d029201","hamamelidaceae",
"d029501","hamamelis","witch hazel"
"d032063","hamelia",
"d055321","hanseniaspora",
"d031206","haplopappus","tansyaster"
"d031684","harpagophytum","harpagophytum procumben","devils claw","uncaria procumben"
"","heath",
"d055364","hebeloma",
"d031336","hedeoma","hedeoma pulegioide","american pennyroyal false","melissa pulegioide"
"d035981","hedera","hedera helix","hedera helices","ivy english"
"d032064","hedyotis",
"d006368","helianthus","sunflower","helianthus annuus","jerusalem artichoke","helianthus tuberosus"
"d036562","helichrysum",
"d032427","heliconiaceae","heliconia"
"d028162","heliotropium","heliotrope true"
"d039322","helleborus","hellebore","heleborus","helleborus niger","christmas rose","hellebore green","helleborus viridis","hellebore stinking","helleborus foetidus"
"d031421","hemerocallis","daylily","daylilies"
"d031102","hemidesmus","hemidesmus indicus","periploca indica","anantamul","sarsaparilla east indian"
"d018652","hemlock",
"d035926","hepatophyta","liverwort","marchantiae","bazzania","jungermanniae"
"d030002","heracleum",
"d049935","hernandiaceae","hernandia"
"d031996","heuchera","alumroot"
"d028482","hevea","rubber tree","hevea brasiliensis","hevea brasilienses"
"d031584","hibiscus","hibiscus sabdariffa","roselle","hibiscus cannabinus","kenaf"
"d031318","hippocastanaceae",
"d031320","hippocrateaceae","hippocratea"
"d031285","hippomane","manchineel","manchincel"
"d031281","hippophae","sea buckthorn","fructus hippophae","hippophae rhamnoides"
"d035462","holarrhena","kutaja"
"d031752","holcus","velvetgrass","velvetgrasses"
"d000068798","hoodia","hoodia gordonii"
"d001467","hordeum","barley","hordeum vulgare"
"d031422","hosta",
"d052859","houttuynia","houttuynia cordata","dokudami","dokudamus"
"d027582","humulus","hops","humulus lupulus"
"d032501","huperzia",
"d031423","hyacinthus","hyacinth"
"d031966","hydrangea","hydrangeae"
"d029628","hydrangeaceae",
"d039321","hydrastis","golden seal","goldenseal"
"d031321","hydrocharitaceae","thalassia","limnobium","elodea","hydrilla","ottelia"
"d029522","hydrophyllaceae",
"d052597","hymenaea",
"d032304","hyoscyamus","henbane","hyoscyamus niger","black henbane"
"d020902","hypericum","hypericum perforatum","johnswort st","johnswort saint","st john wort","saint john wort"
"d035901","hypocrea","hypocrea viren","gliocladium viren"
"d006999","hypocreales",
"d000070476","hypoxidaceae",
"d027802","hypoxis","hypoxis rooperi"
"d031331","hyptis",
